Area,Consumption Segment,Country,Sector,data
Urban,All,Serbia,Transport,0.095741169
Urban,All,Serbia,Energy,0.049984199
Urban,All,Serbia,Housing,0.015938612
Urban,All,Serbia,Clothing and Footwear,0.063840904
Urban,All,Serbia,Food and Beverages,0.412877916
Urban,All,Serbia,All Sectors,1
National,Higher,Sierra Leone,Others,0.088736654
National,Higher,Sierra Leone,Financial Services,0.00081501
National,Higher,Sierra Leone,ICT,0.016215935
National,Higher,Sierra Leone,Personal Care,0.005649571
National,Higher,Sierra Leone,Health,0.040812095
National,Higher,Sierra Leone,Education   ,0.007903329
National,Higher,Sierra Leone,Water Utility,0.010411529
National,Higher,Sierra Leone,Transport,0.524694232
National,Higher,Sierra Leone,Energy,0.033506401
National,Higher,Sierra Leone,Housing,0.068561714
National,Higher,Sierra Leone,Clothing and Footwear,0.043362431
National,Higher,Sierra Leone,Food and Beverages,0.1593311
National,Higher,Sierra Leone,All Sectors,1
National,Middle,Sierra Leone,Others,0.117345663
National,Middle,Sierra Leone,Financial Services,0.001753863
National,Middle,Sierra Leone,ICT,0.02877382
National,Middle,Sierra Leone,Personal Care,0.020154621
National,Middle,Sierra Leone,Health,0.0950752
National,Middle,Sierra Leone,Education   ,0.034553072
National,Middle,Sierra Leone,Water Utility,0.006482408
National,Middle,Sierra Leone,Transport,0.09419497
National,Middle,Sierra Leone,Energy,0.061588889
National,Middle,Sierra Leone,Housing,0.061557281
National,Middle,Sierra Leone,Clothing and Footwear,0.095475325
National,Middle,Sierra Leone,Food and Beverages,0.383044888
National,Middle,Sierra Leone,All Sectors,1
National,Low,Sierra Leone,Others,0.086530903
National,Low,Sierra Leone,Financial Services,0.000392557
National,Low,Sierra Leone,ICT,0.007271334
National,Low,Sierra Leone,Personal Care,0.017753597
National,Low,Sierra Leone,Health,0.083739116
National,Low,Sierra Leone,Education   ,0.026522789
National,Low,Sierra Leone,Water Utility,0.002131602
National,Low,Sierra Leone,Transport,0.040695149
National,Low,Sierra Leone,Energy,0.049687448
National,Low,Sierra Leone,Housing,0.055644605
National,Low,Sierra Leone,Clothing and Footwear,0.096889939
National,Low,Sierra Leone,Food and Beverages,0.532740959
National,Low,Sierra Leone,All Sectors,1
National,Lowest,Sierra Leone,Others,0.076253073
National,Lowest,Sierra Leone,Financial Services,0.00017962
National,Lowest,Sierra Leone,ICT,0.00209555
National,Lowest,Sierra Leone,Personal Care,0.013770122
National,Lowest,Sierra Leone,Health,0.06361003
National,Lowest,Sierra Leone,Education   ,0.013609071
National,Lowest,Sierra Leone,Water Utility,0.000708256
National,Lowest,Sierra Leone,Transport,0.017746948
National,Lowest,Sierra Leone,Energy,0.038813599
National,Lowest,Sierra Leone,Housing,0.060988375
National,Lowest,Sierra Leone,Clothing and Footwear,0.091039973
National,Lowest,Sierra Leone,Food and Beverages,0.621185382
National,Lowest,Sierra Leone,All Sectors,1
National,All,Sierra Leone,Others,0.086704101
National,All,Sierra Leone,Financial Services,0.0004904
National,All,Sierra Leone,ICT,0.008230267
National,All,Sierra Leone,Personal Care,0.016421739
National,All,Sierra Leone,Health,0.077266744
National,All,Sierra Leone,Education   ,0.02263453
National,All,Sierra Leone,Water Utility,0.002320206
National,All,Sierra Leone,Transport,0.048528388
National,All,Sierra Leone,Energy,0.047021853
National,All,Sierra Leone,Housing,0.058465534
National,All,Sierra Leone,Clothing and Footwear,0.093646664
National,All,Sierra Leone,Food and Beverages,0.538269573
National,All,Sierra Leone,All Sectors,1
Rural,Higher,Sierra Leone,Others,0
Rural,Higher,Sierra Leone,Financial Services,0
Rural,Higher,Sierra Leone,ICT,0
Rural,Higher,Sierra Leone,Personal Care,0
Rural,Higher,Sierra Leone,Health,0
Rural,Higher,Sierra Leone,Education   ,0
Rural,Higher,Sierra Leone,Water Utility,0
Rural,Higher,Sierra Leone,Transport,0
Rural,Higher,Sierra Leone,Energy,0
Rural,Higher,Sierra Leone,Housing,0
Rural,Higher,Sierra Leone,Clothing and Footwear,0
Rural,Higher,Sierra Leone,Food and Beverages,0
Rural,Higher,Sierra Leone,All Sectors,0
Rural,Middle,Sierra Leone,Others,0.117495442
Rural,Middle,Sierra Leone,Financial Services,2.08E-05
Rural,Middle,Sierra Leone,ICT,0.039452239
Rural,Middle,Sierra Leone,Personal Care,0.018153649
Rural,Middle,Sierra Leone,Health,0.048875706
Rural,Middle,Sierra Leone,Education   ,0.006002603
Rural,Middle,Sierra Leone,Water Utility,9.60E-05
Rural,Middle,Sierra Leone,Transport,0.032154024
Rural,Middle,Sierra Leone,Energy,0.089031259
Rural,Middle,Sierra Leone,Housing,0.063603445
Rural,Middle,Sierra Leone,Clothing and Footwear,0.105242339
Rural,Middle,Sierra Leone,Food and Beverages,0.47987254
Rural,Middle,Sierra Leone,All Sectors,1
Rural,Low,Sierra Leone,Others,0.075101197
Rural,Low,Sierra Leone,Financial Services,0.000364084
Rural,Low,Sierra Leone,ICT,0.004259597
Rural,Low,Sierra Leone,Personal Care,0.014146118
Rural,Low,Sierra Leone,Health,0.062888739
Rural,Low,Sierra Leone,Education   ,0.008082455
Rural,Low,Sierra Leone,Water Utility,0.000504267
Rural,Low,Sierra Leone,Transport,0.029376467
Rural,Low,Sierra Leone,Energy,0.031338976
Rural,Low,Sierra Leone,Housing,0.048546316
Rural,Low,Sierra Leone,Clothing and Footwear,0.080385848
Rural,Low,Sierra Leone,Food and Beverages,0.645005936
Rural,Low,Sierra Leone,All Sectors,1
Rural,Lowest,Sierra Leone,Others,0.073198124
Rural,Lowest,Sierra Leone,Financial Services,0.000139801
Rural,Lowest,Sierra Leone,ICT,0.001648068
Rural,Lowest,Sierra Leone,Personal Care,0.01342672
Rural,Lowest,Sierra Leone,Health,0.058684295
Rural,Lowest,Sierra Leone,Education   ,0.008904921
Rural,Lowest,Sierra Leone,Water Utility,0.000153611
Rural,Lowest,Sierra Leone,Transport,0.015018857
Rural,Lowest,Sierra Leone,Energy,0.03364045
Rural,Lowest,Sierra Leone,Housing,0.055369154
Rural,Lowest,Sierra Leone,Clothing and Footwear,0.081123309
Rural,Lowest,Sierra Leone,Food and Beverages,0.65869269
Rural,Lowest,Sierra Leone,All Sectors,1
Rural,All,Sierra Leone,Others,0.07471772
Rural,All,Sierra Leone,Financial Services,0.000238297
Rural,All,Sierra Leone,ICT,0.003386459
Rural,All,Sierra Leone,Personal Care,0.013819759
Rural,All,Sierra Leone,Health,0.060416347
Rural,All,Sierra Leone,Education   ,0.008493333
Rural,All,Sierra Leone,Water Utility,0.000309544
Rural,All,Sierra Leone,Transport,0.021697766
Rural,All,Sierra Leone,Energy,0.033447342
Rural,All,Sierra Leone,Housing,0.052442476
Rural,All,Sierra Leone,Clothing and Footwear,0.081157579
Rural,All,Sierra Leone,Food and Beverages,0.649873379
Rural,All,Sierra Leone,All Sectors,1
Urban,Higher,Sierra Leone,Others,0.088736654
Urban,Higher,Sierra Leone,Financial Services,0.00081501
Urban,Higher,Sierra Leone,ICT,0.016215935
Urban,Higher,Sierra Leone,Personal Care,0.005649571
Urban,Higher,Sierra Leone,Health,0.040812095
Urban,Higher,Sierra Leone,Education   ,0.007903329
Urban,Higher,Sierra Leone,Water Utility,0.010411529
Urban,Higher,Sierra Leone,Transport,0.524694232
Urban,Higher,Sierra Leone,Energy,0.033506401
Urban,Higher,Sierra Leone,Housing,0.068561714
Urban,Higher,Sierra Leone,Clothing and Footwear,0.043362431
Urban,Higher,Sierra Leone,Food and Beverages,0.1593311
Urban,Higher,Sierra Leone,All Sectors,1
Urban,Middle,Sierra Leone,Others,0.117336395
Urban,Middle,Sierra Leone,Financial Services,0.001861102
Urban,Middle,Sierra Leone,ICT,0.028113058
Urban,Middle,Sierra Leone,Personal Care,0.020278438
Urban,Middle,Sierra Leone,Health,0.097933947
Urban,Middle,Sierra Leone,Education   ,0.036319726
Urban,Middle,Sierra Leone,Water Utility,0.00687759
Urban,Middle,Sierra Leone,Transport,0.098033958
Urban,Middle,Sierra Leone,Energy,0.059890802
Urban,Middle,Sierra Leone,Housing,0.061430668
Urban,Middle,Sierra Leone,Clothing and Footwear,0.094870959
Urban,Middle,Sierra Leone,Food and Beverages,0.377053357
Urban,Middle,Sierra Leone,All Sectors,1
Urban,Low,Sierra Leone,Others,0.094319818
Urban,Low,Sierra Leone,Financial Services,0.000411961
Urban,Low,Sierra Leone,ICT,0.009323721
Urban,Low,Sierra Leone,Personal Care,0.020211958
Urban,Low,Sierra Leone,Health,0.097947866
Urban,Low,Sierra Leone,Education   ,0.039089186
Urban,Low,Sierra Leone,Water Utility,0.00324057
Urban,Low,Sierra Leone,Transport,0.048408406
Urban,Low,Sierra Leone,Energy,0.062191244
Urban,Low,Sierra Leone,Housing,0.060481823
Urban,Low,Sierra Leone,Clothing and Footwear,0.108136858
Urban,Low,Sierra Leone,Food and Beverages,0.456236589
Urban,Low,Sierra Leone,All Sectors,1
Urban,Lowest,Sierra Leone,Others,0.084019969
Urban,Lowest,Sierra Leone,Financial Services,0.000280858
Urban,Lowest,Sierra Leone,ICT,0.003233229
Urban,Lowest,Sierra Leone,Personal Care,0.014643184
Urban,Lowest,Sierra Leone,Health,0.076133208
Urban,Lowest,Sierra Leone,Education   ,0.025568893
Urban,Lowest,Sierra Leone,Water Utility,0.002118383
Urban,Lowest,Sierra Leone,Transport,0.02468284
Urban,Lowest,Sierra Leone,Energy,0.0519658
Urban,Lowest,Sierra Leone,Housing,0.07527467
Urban,Lowest,Sierra Leone,Clothing and Footwear,0.116252079
Urban,Lowest,Sierra Leone,Food and Beverages,0.525826887
Urban,Lowest,Sierra Leone,All Sectors,1
Urban,All,Sierra Leone,Others,0.097096632
Urban,All,Sierra Leone,Financial Services,0.000708981
Urban,All,Sierra Leone,ICT,0.012429985
Urban,All,Sierra Leone,Personal Care,0.018677729
Urban,All,Sierra Leone,Health,0.091876515
Urban,All,Sierra Leone,Education   ,0.034895348
Urban,All,Sierra Leone,Water Utility,0.004063507
Urban,All,Sierra Leone,Transport,0.071791298
Urban,All,Sierra Leone,Energy,0.058791339
Urban,All,Sierra Leone,Housing,0.063687696
Urban,All,Sierra Leone,Clothing and Footwear,0.104475054
Urban,All,Sierra Leone,Food and Beverages,0.441505915
Urban,All,Sierra Leone,All Sectors,1
National,Higher,South Africa,Others,0.104174885
National,Higher,South Africa,Financial Services,0.178212692
National,Higher,South Africa,ICT,0.036611751
National,Higher,South Africa,Personal Care,0.007268643
National,Higher,South Africa,Health,0.009639712
National,Higher,South Africa,Education   ,0.030947343
National,Higher,South Africa,Water Utility,0.012873965
National,Higher,South Africa,Transport,0.212509819
National,Higher,South Africa,Energy,0.029999926
National,Higher,South Africa,Housing,0.279101323
National,Higher,South Africa,Clothing and Footwear,0.023778013
National,Higher,South Africa,Food and Beverages,0.074881929
National,Higher,South Africa,All Sectors,1
National,Middle,South Africa,Others,0.088678888
National,Middle,South Africa,Financial Services,0.139787224
National,Middle,South Africa,ICT,0.042049791
National,Middle,South Africa,Personal Care,0.013599008
National,Middle,South Africa,Health,0.010781897
National,Middle,South Africa,Education   ,0.035174565
National,Middle,South Africa,Water Utility,0.013360002
National,Middle,South Africa,Transport,0.150195291
National,Middle,South Africa,Energy,0.037998141
National,Middle,South Africa,Housing,0.25775501
National,Middle,South Africa,Clothing and Footwear,0.052265485
National,Middle,South Africa,Food and Beverages,0.158354698
National,Middle,South Africa,All Sectors,1
National,Low,South Africa,Others,0.085248744
National,Low,South Africa,Financial Services,0.059643773
National,Low,South Africa,ICT,0.040277739
National,Low,South Africa,Personal Care,0.021305904
National,Low,South Africa,Health,0.012309757
National,Low,South Africa,Education   ,0.02008904
National,Low,South Africa,Water Utility,0.010780995
National,Low,South Africa,Transport,0.134281114
National,Low,South Africa,Energy,0.045937222
National,Low,South Africa,Housing,0.204689138
National,Low,South Africa,Clothing and Footwear,0.078063647
National,Low,South Africa,Food and Beverages,0.287372926
National,Low,South Africa,All Sectors,1
National,Lowest,South Africa,Others,0.080756879
National,Lowest,South Africa,Financial Services,0.038935102
National,Lowest,South Africa,ICT,0.036370891
National,Lowest,South Africa,Personal Care,0.019669412
National,Lowest,South Africa,Health,0.015069555
National,Lowest,South Africa,Education   ,0.010249726
National,Lowest,South Africa,Water Utility,0.00773727
National,Lowest,South Africa,Transport,0.08866557
National,Lowest,South Africa,Energy,0.058531369
National,Lowest,South Africa,Housing,0.168402308
National,Lowest,South Africa,Clothing and Footwear,0.097648608
National,Lowest,South Africa,Food and Beverages,0.377963309
National,Lowest,South Africa,All Sectors,1
National,All,South Africa,Others,0.095810956
National,All,South Africa,Financial Services,0.139404216
National,All,South Africa,ICT,0.038426603
National,All,South Africa,Personal Care,0.011962195
National,All,South Africa,Health,0.010741991
National,All,South Africa,Education   ,0.028539241
National,All,South Africa,Water Utility,0.012253242
National,All,South Africa,Transport,0.176358224
National,All,South Africa,Energy,0.036559991
National,All,South Africa,Housing,0.253668345
National,All,South Africa,Clothing and Footwear,0.04470463
National,All,South Africa,Food and Beverages,0.151570367
National,All,South Africa,All Sectors,1
Rural,Higher,South Africa,Others,0.103420879
Rural,Higher,South Africa,Financial Services,0.188240896
Rural,Higher,South Africa,ICT,0.038966519
Rural,Higher,South Africa,Personal Care,0.006164777
Rural,Higher,South Africa,Health,0.003857741
Rural,Higher,South Africa,Education   ,0.017560652
Rural,Higher,South Africa,Water Utility,0.01152795
Rural,Higher,South Africa,Transport,0.328020517
Rural,Higher,South Africa,Energy,0.02825392
Rural,Higher,South Africa,Housing,0.181437485
Rural,Higher,South Africa,Clothing and Footwear,0.020266977
Rural,Higher,South Africa,Food and Beverages,0.072281686
Rural,Higher,South Africa,All Sectors,1
Rural,Middle,South Africa,Others,0.101863092
Rural,Middle,South Africa,Financial Services,0.144132853
Rural,Middle,South Africa,ICT,0.036427568
Rural,Middle,South Africa,Personal Care,0.01264445
Rural,Middle,South Africa,Health,0.009604471
Rural,Middle,South Africa,Education   ,0.021152165
Rural,Middle,South Africa,Water Utility,0.003587737
Rural,Middle,South Africa,Transport,0.185624344
Rural,Middle,South Africa,Energy,0.033927114
Rural,Middle,South Africa,Housing,0.215804469
Rural,Middle,South Africa,Clothing and Footwear,0.052941528
Rural,Middle,South Africa,Food and Beverages,0.182290207
Rural,Middle,South Africa,All Sectors,1
Rural,Low,South Africa,Others,0.089304025
Rural,Low,South Africa,Financial Services,0.053078059
Rural,Low,South Africa,ICT,0.035611963
Rural,Low,South Africa,Personal Care,0.019152263
Rural,Low,South Africa,Health,0.010979495
Rural,Low,South Africa,Education   ,0.015828912
Rural,Low,South Africa,Water Utility,0.003529271
Rural,Low,South Africa,Transport,0.132102306
Rural,Low,South Africa,Energy,0.041866869
Rural,Low,South Africa,Housing,0.210765543
Rural,Low,South Africa,Clothing and Footwear,0.071869525
Rural,Low,South Africa,Food and Beverages,0.315911771
Rural,Low,South Africa,All Sectors,1
Rural,Lowest,South Africa,Others,0.080672899
Rural,Lowest,South Africa,Financial Services,0.037502364
Rural,Lowest,South Africa,ICT,0.033685434
Rural,Lowest,South Africa,Personal Care,0.01751061
Rural,Lowest,South Africa,Health,0.014425541
Rural,Lowest,South Africa,Education   ,0.006576829
Rural,Lowest,South Africa,Water Utility,0.003814789
Rural,Lowest,South Africa,Transport,0.092993875
Rural,Lowest,South Africa,Energy,0.051783273
Rural,Lowest,South Africa,Housing,0.164853581
Rural,Lowest,South Africa,Clothing and Footwear,0.094914718
Rural,Lowest,South Africa,Food and Beverages,0.401266087
Rural,Lowest,South Africa,All Sectors,1
Rural,All,South Africa,Others,0.091859635
Rural,All,South Africa,Financial Services,0.090128492
Rural,All,South Africa,ICT,0.035840777
Rural,All,South Africa,Personal Care,0.015169743
Rural,All,South Africa,Health,0.010387381
Rural,All,South Africa,Education   ,0.014646358
Rural,All,South Africa,Water Utility,0.005035379
Rural,All,South Africa,Transport,0.1664285
Rural,All,South Africa,Energy,0.040625792
Rural,All,South Africa,Housing,0.1941134
Rural,All,South Africa,Clothing and Footwear,0.06535556
Rural,All,South Africa,Food and Beverages,0.270408985
Rural,All,South Africa,All Sectors,1
Urban,Higher,South Africa,Others,0.104215536
Urban,Higher,South Africa,Financial Services,0.177672031
Urban,Higher,South Africa,ICT,0.036484796
Urban,Higher,South Africa,Personal Care,0.007328157
Urban,Higher,South Africa,Health,0.009951441
Urban,Higher,South Africa,Education   ,0.031669073
Urban,Higher,South Africa,Water Utility,0.012946534
Urban,Higher,South Africa,Transport,0.206282174
Urban,Higher,South Africa,Energy,0.03009406
Urban,Higher,South Africa,Housing,0.284366772
Urban,Higher,South Africa,Clothing and Footwear,0.023967307
Urban,Higher,South Africa,Food and Beverages,0.075022118
Urban,Higher,South Africa,All Sectors,1
Urban,Middle,South Africa,Others,0.08667612
Urban,Middle,South Africa,Financial Services,0.139127094
Urban,Middle,South Africa,ICT,0.042903844
Urban,Middle,South Africa,Personal Care,0.013744011
Urban,Middle,South Africa,Health,0.010960756
Urban,Middle,South Africa,Education   ,0.037304659
Urban,Middle,South Africa,Water Utility,0.014844473
Urban,Middle,South Africa,Transport,0.144813385
Urban,Middle,South Africa,Energy,0.038616557
Urban,Middle,South Africa,Housing,0.264127572
Urban,Middle,South Africa,Clothing and Footwear,0.052162789
Urban,Middle,South Africa,Food and Beverages,0.154718737
Urban,Middle,South Africa,All Sectors,1
Urban,Low,South Africa,Others,0.08325553
Urban,Low,South Africa,Financial Services,0.062870892
Urban,Low,South Africa,ICT,0.042571018
Urban,Low,South Africa,Personal Care,0.022364442
Urban,Low,South Africa,Health,0.012963595
Urban,Low,South Africa,Education   ,0.022182939
Urban,Low,South Africa,Water Utility,0.014345295
Urban,Low,South Africa,Transport,0.135352022
Urban,Low,South Africa,Energy,0.047937844
Urban,Low,South Africa,Housing,0.20170252
Urban,Low,South Africa,Clothing and Footwear,0.081108125
Urban,Low,South Africa,Food and Beverages,0.273345779
Urban,Low,South Africa,All Sectors,1
Urban,Lowest,South Africa,Others,0.080870065
Urban,Lowest,South Africa,Financial Services,0.040866109
Urban,Lowest,South Africa,ICT,0.039990282
Urban,Lowest,South Africa,Personal Care,0.02257899
Urban,Lowest,South Africa,Health,0.015937541
Urban,Lowest,South Africa,Education   ,0.015199964
Urban,Lowest,South Africa,Water Utility,0.013023889
Urban,Lowest,South Africa,Transport,0.082831991
Urban,Lowest,South Africa,Energy,0.067626282
Urban,Lowest,South Africa,Housing,0.173185192
Urban,Lowest,South Africa,Clothing and Footwear,0.101333276
Urban,Lowest,South Africa,Food and Beverages,0.346556418
Urban,Lowest,South Africa,All Sectors,1
Urban,All,South Africa,Others,0.096532452
Urban,All,South Africa,Financial Services,0.148401785
Urban,All,South Africa,ICT,0.038898766
Urban,All,South Africa,Personal Care,0.011376508
Urban,All,South Africa,Health,0.010806742
Urban,All,South Africa,Education   ,0.031076031
Urban,All,South Africa,Water Utility,0.013571197
Urban,All,South Africa,Transport,0.178171356
Urban,All,South Africa,Energy,0.035817591
Urban,All,South Africa,Housing,0.264542863
Urban,All,South Africa,Clothing and Footwear,0.040933845
Urban,All,South Africa,Food and Beverages,0.129870865
Urban,All,South Africa,All Sectors,1
National,Higher,"South Africa, Eastern Cape",Others,0.09782128
National,Higher,"South Africa, Eastern Cape",Financial Services,0.199090887
National,Higher,"South Africa, Eastern Cape",ICT,0.0346501
National,Higher,"South Africa, Eastern Cape",Personal Care,0.00724243
National,Higher,"South Africa, Eastern Cape",Health,0.007895618
National,Higher,"South Africa, Eastern Cape",Education   ,0.022772754
National,Higher,"South Africa, Eastern Cape",Water Utility,0.009662808
National,Higher,"South Africa, Eastern Cape",Transport,0.148607382
National,Higher,"South Africa, Eastern Cape",Energy,0.027863818
National,Higher,"South Africa, Eastern Cape",Housing,0.335425837
National,Higher,"South Africa, Eastern Cape",Clothing and Footwear,0.024849613
National,Higher,"South Africa, Eastern Cape",Food and Beverages,0.084117474
National,Higher,"South Africa, Eastern Cape",All Sectors,1
National,Middle,"South Africa, Eastern Cape",Others,0.093267442
National,Middle,"South Africa, Eastern Cape",Financial Services,0.183146626
National,Middle,"South Africa, Eastern Cape",ICT,0.037404402
National,Middle,"South Africa, Eastern Cape",Personal Care,0.010092771
National,Middle,"South Africa, Eastern Cape",Health,0.008441647
National,Middle,"South Africa, Eastern Cape",Education   ,0.034477005
National,Middle,"South Africa, Eastern Cape",Water Utility,0.011505988
National,Middle,"South Africa, Eastern Cape",Transport,0.129504847
National,Middle,"South Africa, Eastern Cape",Energy,0.032269372
National,Middle,"South Africa, Eastern Cape",Housing,0.249017937
National,Middle,"South Africa, Eastern Cape",Clothing and Footwear,0.058203286
National,Middle,"South Africa, Eastern Cape",Food and Beverages,0.152668678
National,Middle,"South Africa, Eastern Cape",All Sectors,1
National,Low,"South Africa, Eastern Cape",Others,0.086486619
National,Low,"South Africa, Eastern Cape",Financial Services,0.076043026
National,Low,"South Africa, Eastern Cape",ICT,0.03819233
National,Low,"South Africa, Eastern Cape",Personal Care,0.016325231
National,Low,"South Africa, Eastern Cape",Health,0.00870246
National,Low,"South Africa, Eastern Cape",Education   ,0.023612441
National,Low,"South Africa, Eastern Cape",Water Utility,0.01046175
National,Low,"South Africa, Eastern Cape",Transport,0.11393575
National,Low,"South Africa, Eastern Cape",Energy,0.044022998
National,Low,"South Africa, Eastern Cape",Housing,0.229600361
National,Low,"South Africa, Eastern Cape",Clothing and Footwear,0.063686685
National,Low,"South Africa, Eastern Cape",Food and Beverages,0.288930347
National,Low,"South Africa, Eastern Cape",All Sectors,1
National,Lowest,"South Africa, Eastern Cape",Others,0.083674998
National,Lowest,"South Africa, Eastern Cape",Financial Services,0.044801508
National,Lowest,"South Africa, Eastern Cape",ICT,0.036816288
National,Lowest,"South Africa, Eastern Cape",Personal Care,0.016679114
National,Lowest,"South Africa, Eastern Cape",Health,0.009834688
National,Lowest,"South Africa, Eastern Cape",Education   ,0.010492779
National,Lowest,"South Africa, Eastern Cape",Water Utility,0.005003546
National,Lowest,"South Africa, Eastern Cape",Transport,0.076516789
National,Lowest,"South Africa, Eastern Cape",Energy,0.056690334
National,Lowest,"South Africa, Eastern Cape",Housing,0.179491486
National,Lowest,"South Africa, Eastern Cape",Clothing and Footwear,0.083918597
National,Lowest,"South Africa, Eastern Cape",Food and Beverages,0.396079874
National,Lowest,"South Africa, Eastern Cape",All Sectors,1
National,All,"South Africa, Eastern Cape",Others,0.092093448
National,All,"South Africa, Eastern Cape",Financial Services,0.144908075
National,All,"South Africa, Eastern Cape",ICT,0.036430742
National,All,"South Africa, Eastern Cape",Personal Care,0.011359843
National,All,"South Africa, Eastern Cape",Health,0.008494056
National,All,"South Africa, Eastern Cape",Education   ,0.023988037
National,All,"South Africa, Eastern Cape",Water Utility,0.0096033
National,All,"South Africa, Eastern Cape",Transport,0.125598267
National,All,"South Africa, Eastern Cape",Energy,0.036797756
National,All,"South Africa, Eastern Cape",Housing,0.267820959
National,All,"South Africa, Eastern Cape",Clothing and Footwear,0.050328354
National,All,"South Africa, Eastern Cape",Food and Beverages,0.192577162
National,All,"South Africa, Eastern Cape",All Sectors,1
Rural,Higher,"South Africa, Eastern Cape",Others,0.091412331
Rural,Higher,"South Africa, Eastern Cape",Financial Services,0.163291249
Rural,Higher,"South Africa, Eastern Cape",ICT,0.036740462
Rural,Higher,"South Africa, Eastern Cape",Personal Care,0.007513792
Rural,Higher,"South Africa, Eastern Cape",Health,0.005001489
Rural,Higher,"South Africa, Eastern Cape",Education   ,0.00600613
Rural,Higher,"South Africa, Eastern Cape",Water Utility,0.000178736
Rural,Higher,"South Africa, Eastern Cape",Transport,0.311944066
Rural,Higher,"South Africa, Eastern Cape",Energy,0.027474971
Rural,Higher,"South Africa, Eastern Cape",Housing,0.231828678
Rural,Higher,"South Africa, Eastern Cape",Clothing and Footwear,0.023760133
Rural,Higher,"South Africa, Eastern Cape",Food and Beverages,0.094847963
Rural,Higher,"South Africa, Eastern Cape",All Sectors,1
Rural,Middle,"South Africa, Eastern Cape",Others,0.106796104
Rural,Middle,"South Africa, Eastern Cape",Financial Services,0.16108538
Rural,Middle,"South Africa, Eastern Cape",ICT,0.037695068
Rural,Middle,"South Africa, Eastern Cape",Personal Care,0.008462229
Rural,Middle,"South Africa, Eastern Cape",Health,0.012051823
Rural,Middle,"South Africa, Eastern Cape",Education   ,0.015501047
Rural,Middle,"South Africa, Eastern Cape",Water Utility,0.000214659
Rural,Middle,"South Africa, Eastern Cape",Transport,0.154073954
Rural,Middle,"South Africa, Eastern Cape",Energy,0.027339353
Rural,Middle,"South Africa, Eastern Cape",Housing,0.228405327
Rural,Middle,"South Africa, Eastern Cape",Clothing and Footwear,0.046189991
Rural,Middle,"South Africa, Eastern Cape",Food and Beverages,0.202185066
Rural,Middle,"South Africa, Eastern Cape",All Sectors,1
Rural,Low,"South Africa, Eastern Cape",Others,0.085693838
Rural,Low,"South Africa, Eastern Cape",Financial Services,0.057760283
Rural,Low,"South Africa, Eastern Cape",ICT,0.032909018
Rural,Low,"South Africa, Eastern Cape",Personal Care,0.015259716
Rural,Low,"South Africa, Eastern Cape",Health,0.008352007
Rural,Low,"South Africa, Eastern Cape",Education   ,0.017978531
Rural,Low,"South Africa, Eastern Cape",Water Utility,0.001501834
Rural,Low,"South Africa, Eastern Cape",Transport,0.12171107
Rural,Low,"South Africa, Eastern Cape",Energy,0.039742356
Rural,Low,"South Africa, Eastern Cape",Housing,0.242018761
Rural,Low,"South Africa, Eastern Cape",Clothing and Footwear,0.057192025
Rural,Low,"South Africa, Eastern Cape",Food and Beverages,0.319880563
Rural,Low,"South Africa, Eastern Cape",All Sectors,1
Rural,Lowest,"South Africa, Eastern Cape",Others,0.082286371
Rural,Lowest,"South Africa, Eastern Cape",Financial Services,0.045846914
Rural,Lowest,"South Africa, Eastern Cape",ICT,0.037166691
Rural,Lowest,"South Africa, Eastern Cape",Personal Care,0.0135136
Rural,Lowest,"South Africa, Eastern Cape",Health,0.010253893
Rural,Lowest,"South Africa, Eastern Cape",Education   ,0.00617917
Rural,Lowest,"South Africa, Eastern Cape",Water Utility,0.000878749
Rural,Lowest,"South Africa, Eastern Cape",Transport,0.087546112
Rural,Lowest,"South Africa, Eastern Cape",Energy,0.049602575
Rural,Lowest,"South Africa, Eastern Cape",Housing,0.177427211
Rural,Lowest,"South Africa, Eastern Cape",Clothing and Footwear,0.078552969
Rural,Lowest,"South Africa, Eastern Cape",Food and Beverages,0.410745746
Rural,Lowest,"South Africa, Eastern Cape",All Sectors,1
Rural,All,"South Africa, Eastern Cape",Others,0.089352889
Rural,All,"South Africa, Eastern Cape",Financial Services,0.082163475
Rural,All,"South Africa, Eastern Cape",ICT,0.035518044
Rural,All,"South Africa, Eastern Cape",Personal Care,0.012789661
Rural,All,"South Africa, Eastern Cape",Health,0.009518919
Rural,All,"South Africa, Eastern Cape",Education   ,0.012905039
Rural,All,"South Africa, Eastern Cape",Water Utility,0.000949268
Rural,All,"South Africa, Eastern Cape",Transport,0.129612355
Rural,All,"South Africa, Eastern Cape",Energy,0.03954877
Rural,All,"South Africa, Eastern Cape",Housing,0.217771078
Rural,All,"South Africa, Eastern Cape",Clothing and Footwear,0.059634989
Rural,All,"South Africa, Eastern Cape",Food and Beverages,0.310235513
Rural,All,"South Africa, Eastern Cape",All Sectors,1
Urban,Higher,"South Africa, Eastern Cape",Others,0.098119912
Urban,Higher,"South Africa, Eastern Cape",Financial Services,0.200759014
Urban,Higher,"South Africa, Eastern Cape",ICT,0.034552697
Urban,Higher,"South Africa, Eastern Cape",Personal Care,0.007229786
Urban,Higher,"South Africa, Eastern Cape",Health,0.008030474
Urban,Higher,"South Africa, Eastern Cape",Education   ,0.023554015
Urban,Higher,"South Africa, Eastern Cape",Water Utility,0.010104729
